ano,mes,ano_mes,corretora,acao,variacao
2020,04,202004,Elite Investimentos,MAGAZINE LUIZA ON (MGLU3),27.47
2020,04,202004,Elite Investimentos,TELEFONICA BRASIL PN (VIVT4),-7.54
2020,04,202004,Elite Investimentos,TRANS PAULISTA PN (TRPL4),3.43
2020,04,202004,Genial Investimentos,INTER BANCO UNIT (BIDI11),-12.72
2020,04,202004,Genial Investimentos,ENEVA ON (ENEV3),3.54
2020,04,202004,Genial Investimentos,RUMO ON (RAIL3),0.71
2020,04,202004,Genial Investimentos,TOTVS ON (TOTS3),27.0
2020,04,202004,Genial Investimentos,WEG ON (WEGE3),18.98
2020,04,202004,Guide Investimentos,BRADESCO PN (BBDC4),1.5
2020,04,202004,Guide Investimentos,PETROBRAS PN (PETR4),29.02
2020,04,202004,Guide Investimentos,SANEPAR UNIT (SAPR11),7.76
2020,04,202004,Guide Investimentos,VIA VAREJO ON (VVAR3),73.86
2020,04,202004,Guide Investimentos,WEG ON (WEGE3),18.98
2020,04,202004,Mirae Corretora,FLEURY ON (FLRY3),12.65
2020,04,202004,Mirae Corretora,MAGAZINE LUIZA ON (MGLU3),27.47
2020,04,202004,Mirae Corretora,PETROBRAS PN (PETR4),29.02
2020,04,202004,Mirae Corretora,VALE ON (VALE3),3.79
2020,04,202004,Mirae Corretora,WEG ON (WEGE3),18.98
2020,04,202004,Modalmais,SID NACIONAL ON (CSNA3),28.37
2020,04,202004,Modalmais,MAGAZINE LUIZA ON (MGLU3),27.47
2020,04,202004,Modalmais,MARFRIG ON (MRFG3),45.08
2020,04,202004,Modalmais,PETROBRAS PN (PETR4),29.02
2020,04,202004,Modalmais,WEG ON (WEGE3),18.98
2020,04,202004,MyCAP Investimentos 3,BRASIL ON (BBAS3),2.19
2020,04,202004,MyCAP Investimentos 3,ENERGIAS BR ON (ENBR3),5.68
2020,04,202004,MyCAP Investimentos 3,MAGAZINE LUIZA ON (MGLU3),27.47
2020,04,202004,MyCAP Investimentos 3,RUMO ON (RAIL3),0.71
2020,04,202004,MyCAP Investimentos 3,VALE ON (VALE3),3.79
2020,04,202004,Necton,B3 ON (B3SA3),7.02
2020,04,202004,Necton,JBS ON (JBSS3),19.92
2020,04,202004,Necton,LOJAS RENNER ON (LREN3),14.45
2020,04,202004,Necton,PETROBRAS PN (PETR4),29.02
2020,04,202004,Necton,TRANS PAULISTA PN (TRPL4),3.43
2020,04,202004,Nova Futura Investimentos,ENGIE BRASIL ON (EGIE3),0.51
2020,04,202004,Nova Futura Investimentos,ITAU UNIBANCO PN (ITUB4),-1.39
2020,04,202004,Nova Futura Investimentos,KLABIN S/A UNT (KLBN11),11.38
2020,04,202004,Nova Futura Investimentos,TELEFONICA BRASIL PN (VIVT4),-7.54
2020,04,202004,Nova Futura Investimentos,WEG ON (WEGE3),18.98
2020,04,202004,Planner Corretora,ENGIE BRASIL ON (EGIE3),0.51
2020,04,202004,Planner Corretora,HAPVIDA ON (HAPV3),23.68
2020,04,202004,Planner Corretora,MAGAZINE LUIZA ON (MGLU3),27.47
2020,04,202004,Planner Corretora,ODONTOPREV ON (ODPV3),3.59
2020,04,202004,Planner Corretora,TAESA UNIT (TAEE11),6.47
2020,04,202004,Safra Corretora,B3 ON (B3SA3),7.02
2020,04,202004,Safra Corretora,BRADESCO PN (BBDC4),1.5
2020,04,202004,Safra Corretora,CPFL ENERGIA ON (CPFE3),8.08
2020,04,202004,Safra Corretora,IGUATEMI ON (IGTA3),5.34
2020,04,202004,Safra Corretora,VALE ON (VALE3),3.79
2020,04,202004,Santander Corretora,BRADESCO PN (BBDC4),1.5
2020,04,202004,Santander Corretora,CPFL ENERGIA ON (CPFE3),8.08
2020,04,202004,Santander Corretora,JBS ON (JBSS3),19.92
2020,04,202004,Santander Corretora,LOJAS RENNER ON (LREN3),14.45
2020,04,202004,Santander Corretora,YDUQS PART ON (YDUQ3),39.48
2020,04,202004,Socopa Corretora,BRADESCO PN (BBDC4),1.5
2020,04,202004,Socopa Corretora,CVC BRASIL ON (CVCB3),24.32
2020,04,202004,Socopa Corretora,HAPVIDA ON (HAPV3),23.68
2020,04,202004,Socopa Corretora,P.ACUCAR - CBD ON (PCAR3),-0.18
2020,04,202004,Socopa Corretora,VALE ON (VALE3),3.79
2020,04,202004,Terra Investimentos,BRADESCO PN (BBDC4),1.5
2020,04,202004,Terra Investimentos,MAGAZINE LUIZA ON (MGLU3),27.47
2020,04,202004,Terra Investimentos,P.ACUCAR - CBD ON (PCAR3),-0.18
2020,04,202004,Terra Investimentos,SANEPAR UNIT (SAPR11),7.76
2020,04,202004,Terra Investimentos,TRANS PAULISTA PN (TRPL4),3.43
2020,04,202004,XP Investimentos,BRASIL ON (BBAS3),2.19
2020,04,202004,XP Investimentos,ENGIE BRASIL ON (EGIE3),0.51
2020,04,202004,XP Investimentos,JBS ON (JBSS3),19.92
2020,04,202004,XP Investimentos,P.ACUCAR - CBD ON (PCAR3),-0.18
2020,04,202004,XP Investimentos,VALE ON (VALE3),3.79
2020,03,202003,Ágora Investimentos,ENERGISA UNIT (ENGI11),-30.0
2020,03,202003,Ágora Investimentos,SANEPAR UNIT (SAPR11),-28.81
2020,03,202003,Ágora Investimentos,TAESA UNIT (TAEE11),-13.87
2020,03,202003,Ágora Investimentos,TENDA ON (TEND3),-41.2
2020,03,202003,Ágora Investimentos,TIM PART ON (TIMP3),-22.88
2020,03,202003,Ativa Investimentos,ENERGIAS BR ON (ENBR3),-20.31
2020,03,202003,Ativa Investimentos,EZTEC ON (EZTC3),-36.13
2020,03,202003,Ativa Investimentos,LOCAMERICA ON (LCAM3),-50.43
2020,03,202003,Ativa Investimentos,RAIADROGASIL ON (RADL3),-14.96
2020,03,202003,Ativa Investimentos,YDUQS PART ON (YDUQ3),-57.28
2020,03,202003,BB Investimentos,FLEURY ON (FLRY3),-31.99
2020,03,202003,BB Investimentos,MARFRIG ON (MRFG3),-26.68
2020,03,202003,BB Investimentos,SANEPAR UNIT (SAPR11),-28.81
2020,03,202003,BB Investimentos,TENDA ON (TEND3),-41.2
2020,03,202003,BB Investimentos,YDUQS PART ON (YDUQ3),-57.28
2020,03,202003,CM Capital Corretora 3,BRADESCO PN (BBDC4),-31.93
2020,03,202003,CM Capital Corretora 3,INTERMEDICA ON (GNDI3),-28.65
2020,03,202003,CM Capital Corretora 3,JBS ON (JBSS3),-10.4
2020,03,202003,CM Capital Corretora 3,MOVIDA ON (MOVI3),-55.06
2020,03,202003,CM Capital Corretora 3,YDUQS PART ON (YDUQ3),-57.28
2020,03,202003,Elite Investimentos,B3 ON (B3SA3),-24.02
2020,03,202003,Elite Investimentos,ITAU UNIBANCO PN (ITUB4),-27.81
2020,03,202003,Elite Investimentos,MAGAZINE LUIZA ON (MGLU3),-22.82
2020,03,202003,Elite Investimentos,PETROBRAS PN (PETR4),-44.79
2020,03,202003,Elite Investimentos,TRANS PAULISTA PN (TRPL4),-13.93
2020,03,202003,Genial Investimentos,AREZZO CO ON (ARZZ3),-38.65
2020,03,202003,Genial Investimentos,HAPVIDA ON (HAPV3),-23.19
2020,03,202003,Genial Investimentos,LOJAS RENNER ON (LREN3),-36.93
2020,03,202003,Genial Investimentos,MULTIPLAN ON (MULT3),-37.48
2020,03,202003,Genial Investimentos,WEG ON (WEGE3),-22.14
2020,03,202003,Guide Investimentos,COPEL PNB (CPLE6),-25.39
2020,03,202003,Guide Investimentos,GRUPO NATURA ON (NTCO3),-43.44
2020,03,202003,Guide Investimentos,VALE ON (VALE3),-2.46
2020,03,202003,Guide Investimentos,VIA VAREJO ON (VVAR3),-61.77
2020,03,202003,Guide Investimentos,WEG ON (WEGE3),-22.14
2020,03,202003,Mirae Corretora,FLEURY ON (FLRY3),-31.99
2020,03,202003,Mirae Corretora,ITAU UNIBANCO PN (ITUB4),-27.81
2020,03,202003,Mirae Corretora,MAGAZINE LUIZA ON (MGLU3),-22.82
2020,03,202003,Mirae Corretora,RAIADROGASIL ON (RADL3),-14.96
2020,03,202003,Mirae Corretora,VIA VAREJO ON (VVAR3),-61.77
2020,03,202003,Modalmais,FLEURY ON (FLRY3),-31.99
2020,03,202003,Modalmais,HAPVIDA ON (HAPV3),-23.19
2020,03,202003,Modalmais,INTERMEDICA ON (GNDI3),-28.65
2020,03,202003,Modalmais,ITAU UNIBANCO PN (ITUB4),-27.81
2020,03,202003,Modalmais,RAIADROGASIL ON (RADL3),-14.96
2020,03,202003,MyCAP Investimentos 3,B3 ON (B3SA3),-24.02
2020,03,202003,MyCAP Investimentos 3,BRASIL ON (BBAS3),-40.23
2020,03,202003,MyCAP Investimentos 3,ENERGIAS BR ON (ENBR3),-20.31
2020,03,202003,MyCAP Investimentos 3,HYPERA ON (HYPE3),-15.98
2020,03,202003,MyCAP Investimentos 3,PETROBRAS PN (PETR4),-44.79
2020,03,202003,Necton,ISHARES SMAL CI (SMAL11),-37.48
2020,03,202003,Necton,LOJAS RENNER ON (LREN3),-36.93
2020,03,202003,Necton,OI ON (OIBR3),-50.0
2020,03,202003,Necton,PETROBRAS PN (PETR4),-44.79
2020,03,202003,Necton,TRANS PAULISTA PN (TRPL4),-13.93
2020,03,202003,Nova Futura Investimentos,ENGIE BRASIL ON (EGIE3),-18.11
2020,03,202003,Nova Futura Investimentos,ITAU UNIBANCO PN (ITUB4),-27.81
2020,03,202003,Nova Futura Investimentos,KLABIN S/A UNT (KLBN11),-16.94
2020,03,202003,Nova Futura Investimentos,TELEFONICA BRASIL PN (VIVT4),-7.14
2020,03,202003,Nova Futura Investimentos,WEG ON (WEGE3),-22.14
2020,03,202003,Planner Corretora,ENGIE BRASIL ON (EGIE3),-18.11
2020,03,202003,Planner Corretora,HAPVIDA ON (HAPV3),-23.19
2020,03,202003,Planner Corretora,ITAU UNIBANCO PN (ITUB4),-27.81
2020,03,202003,Planner Corretora,TAESA UNIT (TAEE11),-13.87
2020,03,202003,Planner Corretora,TUPY ON (TUPY3),-40.06
2020,03,202003,Safra Corretora,B3 ON (B3SA3),-24.02
2020,03,202003,Safra Corretora,BRASIL ON (BBAS3),-40.23
2020,03,202003,Safra Corretora,BRADESPAR PN (BRAP4),-12.67
2020,03,202003,Safra Corretora,MOVIDA ON (MOVI3),-55.06
2020,03,202003,Safra Corretora,VIA VAREJO ON (VVAR3),-61.77
2020,03,202003,Santander Corretora,BRASIL ON (BBAS3),-40.23
2020,03,202003,Santander Corretora,CPFL ENERGIA ON (CPFE3),-24.37
2020,03,202003,Santander Corretora,IRB BRASIL RESSEGUROS ON (IRBR3),-70.89
2020,03,202003,Santander Corretora,LOJAS AMERICANAS PN (LAME4),-32.33
2020,03,202003,Santander Corretora,YDUQS PART ON (YDUQ3),-57.28
2020,03,202003,Socopa Corretora,BRADESCO PN (BBDC4),-31.93
2020,03,202003,Socopa Corretora,CVC BRASIL ON (CVCB3),-56.86
2020,03,202003,Socopa Corretora,HAPVIDA ON (HAPV3),-23.19
2020,03,202003,Socopa Corretora,P.ACUCAR - CBD ON (PCAR3),-8.0
2020,03,202003,Socopa Corretora,VALE ON (VALE3),-2.46
2020,03,202003,Terra Investimentos,BRADESCO PN (BBDC4),-31.93
2020,03,202003,Terra Investimentos,IRB BRASIL RESSEGUROS ON (IRBR3),-70.89
2020,03,202003,Terra Investimentos,MAGAZINE LUIZA ON (MGLU3),-22.82
2020,03,202003,Terra Investimentos,MOVIDA ON (MOVI3),-55.06
2020,03,202003,Terra Investimentos,P.ACUCAR - CBD ON (PCAR3),-8.0
2020,03,202003,XP Investimentos,BRASIL ON (BBAS3),-40.23
2020,03,202003,XP Investimentos,CYRELA REALT ON (CYRE3),-52.63
2020,03,202003,XP Investimentos,ECORODOVIAS ON (ECOR3),-40.11
2020,03,202003,XP Investimentos,VALE ON (VALE3),-2.46
2020,03,202003,XP Investimentos,VIA VAREJO ON (VVAR3),-61.77
2020,02,202002,Ágora Investimentos,B2W DIGITAL ON (BTOW3),-12.71
2020,02,202002,Ágora Investimentos,ELETROBRAS PNB (ELET6),-12.28
2020,02,202002,Ágora Investimentos,SANEPAR UNIT (SAPR11),-0.89
2020,02,202002,Ágora Investimentos,TENDA ON (TEND3),-1.98
2020,02,202002,Ágora Investimentos,TOTVS ON (TOTS3),-4.88
2020,02,202002,Ativa Investimentos,ANIMA ON (ANIM3),-2.47
2020,02,202002,Ativa Investimentos,BBSEGURIDADE ON (BBSE3),-3.48
2020,02,202002,Ativa Investimentos,IGUATEMI ON (IGTA3),-6.15
2020,02,202002,Ativa Investimentos,LOCAMERICA ON (LCAM3),-10.38
2020,02,202002,Ativa Investimentos,LOJAS AMERICANAS PN (LAME4),-3.45
2020,02,202002,BB Investimentos,ALUPAR UNT (ALUP11),-4.67
2020,02,202002,BB Investimentos,LOCALIZA ON (RENT3),-7.63
2020,02,202002,BB Investimentos,MAGAZINE LUIZA ON (MGLU3),-9.46
2020,02,202002,BB Investimentos,PETRORIO ON (PRIO3),-17.8
2020,02,202002,BB Investimentos,TENDA ON (TEND3),-1.98
2020,02,202002,CM Capital Corretora 3,AZUL PN (AZUL4),-25.01
2020,02,202002,CM Capital Corretora 3,EVEN ON (EVEN3),-14.29
2020,02,202002,CM Capital Corretora 3,GRUPO NATURA ON (NTCO3),-4.35
2020,02,202002,CM Capital Corretora 3,MINERVA ON (BEEF3),-2.6
2020,02,202002,CM Capital Corretora 3,SINQIA ON (SQIA3),-10.57
2020,02,202002,Elite Investimentos,B3 ON (B3SA3),-0.41
2020,02,202002,Elite Investimentos,ITAU UNIBANCO PN (ITUB4),0.28
2020,02,202002,Elite Investimentos,LOJAS RENNER ON (LREN3),-7.22
2020,02,202002,Elite Investimentos,MAGAZINE LUIZA ON (MGLU3),-9.46
2020,02,202002,Elite Investimentos,PETROBRAS PN (PETR4),-10.93
2020,02,202002,Genial Investimentos,HAPVIDA ON (HAPV3),-8.11
2020,02,202002,Genial Investimentos,LOJAS RENNER ON (LREN3),-7.22
2020,02,202002,Genial Investimentos,MULTIPLAN ON (MULT3),-12.0
2020,02,202002,Genial Investimentos,TOTVS ON (TOTS3),-4.88
2020,02,202002,Genial Investimentos,WEG ON (WEGE3),9.86
2020,02,202002,Guide Investimentos,COPEL PNB (CPLE6),-2.33
2020,02,202002,Guide Investimentos,COSAN ON (CSAN3),-8.19
2020,02,202002,Guide Investimentos,EZTEC ON (EZTC3),-16.37
2020,02,202002,Guide Investimentos,LOJAS AMERICANAS PN (LAME4),-3.45
2020,02,202002,Guide Investimentos,VIA VAREJO ON (VVAR3),-1.36
2020,02,202002,Mirae Corretora,COGNA ON (COGN3),-13.17
2020,02,202002,Mirae Corretora,MAGAZINE LUIZA ON (MGLU3),-9.46
2020,02,202002,Mirae Corretora,MRV ON (MRVE3),-6.61
2020,02,202002,Mirae Corretora,RAIADROGASIL ON (RADL3),-3.48
2020,02,202002,Mirae Corretora,VIA VAREJO ON (VVAR3),-1.36
2020,02,202002,Modalmais,COSAN ON (CSAN3),-8.19
2020,02,202002,Modalmais,KLABIN S/A UNT (KLBN11),-7.13
2020,02,202002,Modalmais,PETRORIO ON (PRIO3),-17.8
2020,02,202002,Modalmais,VIVARA S.A. ON (VIVA3),-10.74
2020,02,202002,Modalmais,YDUQS PART ON (YDUQ3),-1.56
2020,02,202002,MyCAP Investimentos 3,B3 ON (B3SA3),-0.41
2020,02,202002,MyCAP Investimentos 3,HYPERA ON (HYPE3),-3.57
2020,02,202002,MyCAP Investimentos 3,MAGAZINE LUIZA ON (MGLU3),-9.46
2020,02,202002,MyCAP Investimentos 3,TRISUL ON (TRIS3),-11.41
2020,02,202002,MyCAP Investimentos 3,VALE ON (VALE3),-11.86
2020,02,202002,Necton,ISHARES SMAL CI (SMAL11),-8.04
2020,02,202002,Necton,LOJAS RENNER ON (LREN3),-7.22
2020,02,202002,Necton,OI ON (OIBR3),2.04
2020,02,202002,Necton,PETROBRAS PN (PETR4),-10.93
2020,02,202002,Necton,SABESP ON (SBSP3),-3.69
2020,02,202002,Nova Futura Investimentos,ENGIE BRASIL ON (EGIE3),-8.68
2020,02,202002,Nova Futura Investimentos,KLABIN S/A UNT (KLBN11),-7.13
2020,02,202002,Nova Futura Investimentos,MAGAZINE LUIZA ON (MGLU3),-9.46
2020,02,202002,Nova Futura Investimentos,TELEFONICA BRASIL PN (VIVT4),-10.12
2020,02,202002,Nova Futura Investimentos,WEG ON (WEGE3),9.86
2020,02,202002,Planner Corretora,SID NACIONAL ON (CSNA3),-13.33
2020,02,202002,Planner Corretora,HYPERA ON (HYPE3),-3.57
2020,02,202002,Planner Corretora,PETROBRAS PN (PETR4),-10.93
2020,02,202002,Planner Corretora,SANEPAR UNIT (SAPR11),-0.89
2020,02,202002,Planner Corretora,VIA VAREJO ON (VVAR3),-1.36
2020,02,202002,Safra Corretora,BRASIL ON (BBAS3),-2.72
2020,02,202002,Safra Corretora,PETROBRAS BR ON (BRDT3),-9.38
2020,02,202002,Safra Corretora,BRADESPAR PN (BRAP4),-9.78
2020,02,202002,Safra Corretora,MAGAZINE LUIZA ON (MGLU3),-9.46
2020,02,202002,Safra Corretora,MOVIDA ON (MOVI3),-14.49
2020,02,202002,Santander Corretora,IRB BRASIL RESSEGUROS ON (IRBR3),-25.83
2020,02,202002,Santander Corretora,LOJAS AMERICANAS PN (LAME4),-3.45
2020,02,202002,Santander Corretora,MARFRIG ON (MRFG3),10.03
2020,02,202002,Santander Corretora,RANDON PART PN (RAPT4),-14.12
2020,02,202002,Santander Corretora,SUL AMERICA UNT (SULA11),-14.19
2020,02,202002,Socopa Corretora,BRADESCO PN (BBDC4),-6.95
2020,02,202002,Socopa Corretora,CVC BRASIL ON (CVCB3),-29.51
2020,02,202002,Socopa Corretora,HAPVIDA ON (HAPV3),-8.11
2020,02,202002,Socopa Corretora,P.ACUCAR - CBD PN (PCAR4),-15.24
2020,02,202002,Socopa Corretora,VALE ON (VALE3),-11.86
2020,02,202002,Terra Investimentos,COGNA ON (COGN3),-13.17
2020,02,202002,Terra Investimentos,LINX ON (LINX3),-8.03
2020,02,202002,Terra Investimentos,MAGAZINE LUIZA ON (MGLU3),-9.46
2020,02,202002,Terra Investimentos,MOVIDA ON (MOVI3),-14.49
2020,02,202002,Terra Investimentos,P.ACUCAR - CBD PN (PCAR4),-15.24
2020,02,202002,XP Investimentos,BRASIL ON (BBAS3),-2.72
2020,02,202002,XP Investimentos,CYRELA REALT ON (CYRE3),-6.19
2020,02,202002,XP Investimentos,ECORODOVIAS ON (ECOR3),-11.0
2020,02,202002,XP Investimentos,VALE ON (VALE3),-11.86
2020,02,202002,XP Investimentos,VIA VAREJO ON (VVAR3),-1.36
2020,01,202001,Ágora Investimentos,CEA Modas ON (CEAB3),-9.73
2020,01,202001,Ágora Investimentos,ECORODOVIAS ON (ECOR3),8.77
2020,01,202001,Ágora Investimentos,ENERGISA UNIT (ENGI11),3.06
2020,01,202001,Ágora Investimentos,TRISUL ON (TRIS3),6.54
2020,01,202001,Ágora Investimentos,VALE ON (VALE3),-5.68
2020,01,202001,Ativa Investimentos,BBSEGURIDADE ON (BBSE3),-4.36
2020,01,202001,Ativa Investimentos,CYRELA REALT ON (CYRE3),7.11
2020,01,202001,Ativa Investimentos,ITAU UNIBANCO PN (ITUB4),-11.5
2020,01,202001,Ativa Investimentos,P.ACUCAR - CBD PN (PCAR4),-2.93
2020,01,202001,Ativa Investimentos,PETROBRAS PN (PETR4),-5.73
2020,01,202001,BB Investimentos,GAFISA ON (GFSA3),-6.11
2020,01,202001,BB Investimentos,LOJAS MARISA ON (AMAR3),0.98
2020,01,202001,BB Investimentos,METAL LEVE ON (LEVE3),8.27
2020,01,202001,BB Investimentos,PETROBRAS PN (PETR4),-5.73
2020,01,202001,BB Investimentos,WEG ON (WEGE3),13.7
2020,01,202001,Elite Investimentos,B3 ON (B3SA3),13.03
2020,01,202001,Elite Investimentos,ITAU UNIBANCO PN (ITUB4),-11.5
2020,01,202001,Elite Investimentos,LOJAS RENNER ON (LREN3),2.24
2020,01,202001,Elite Investimentos,MAGAZINE LUIZA ON (MGLU3),17.06
2020,01,202001,Elite Investimentos,PETROBRAS PN (PETR4),-5.73
2020,01,202001,Genial Investimentos,B3 ON (B3SA3),13.03
2020,01,202001,Genial Investimentos,ENEVA ON (ENEV3),0.09
2020,01,202001,Genial Investimentos,IGUATEMI ON (IGTA3),0.76
2020,01,202001,Genial Investimentos,MULTIPLAN ON (MULT3),5.18
2020,01,202001,Genial Investimentos,TOTVS ON (TOTS3),15.65
2020,01,202001,Guide Investimentos,B3 ON (B3SA3),13.03
2020,01,202001,Guide Investimentos,MARFRIG ON (MRFG3),10.14
2020,01,202001,Guide Investimentos,MRV ON (MRVE3),-3.16
2020,01,202001,Guide Investimentos,SUZANO PAPEL ON (SUZB3),-0.03
2020,01,202001,Guide Investimentos,VIA VAREJO ON (VVAR3),25.34
2020,01,202001,Mirae Corretora,MAGAZINE LUIZA ON (MGLU3),17.06
2020,01,202001,Mirae Corretora,MRV ON (MRVE3),-3.16
2020,01,202001,Mirae Corretora,CCR SA ON (CCRO3),-3.9
2020,01,202001,Mirae Corretora,ULTRAPAR ON (UGPA3),-0.86
2020,01,202001,Mirae Corretora,VALE ON (VALE3),-5.68
2020,01,202001,Modalmais,BRASKEM PNA (BRKM5),5.7
2020,01,202001,Modalmais,CVC BRASIL ON (CVCB3),-16.67
2020,01,202001,Modalmais,EMBRAER ON (EMBR3),-8.06
2020,01,202001,Modalmais,FLEURY ON (FLRY3),1.85
2020,01,202001,Modalmais,PETROBRAS PN (PETR4),-5.73
2020,01,202001,Necton,BRASIL ON (BBAS3),-8.1
2020,01,202001,Necton,ISHARES SMAL CI (SMAL11),0.34
2020,01,202001,Necton,OI ON (OIBR3),13.95
2020,01,202001,Necton,PETROBRAS PN (PETR4),-5.73
2020,01,202001,Necton,SABESP ON (SBSP3),0.73
2020,01,202001,Nova Futura Investimentos,EZTEC ON (EZTC3),7.13
2020,01,202001,Nova Futura Investimentos,GRUPO NATURA ON (NTCO3),23.04
2020,01,202001,Nova Futura Investimentos,JBS ON (JBSS3),6.9
2020,01,202001,Nova Futura Investimentos,MAGAZINE LUIZA ON (MGLU3),17.06
2020,01,202001,Nova Futura Investimentos,PETROBRAS PN (PETR4),-5.73
2020,01,202001,Planner Corretora,BANRISUL PNB (BRSR6),-7.21
2020,01,202001,Planner Corretora,COPASA ON I12 (CSMG3),-0.87
2020,01,202001,Planner Corretora,CVC BRASIL ON (CVCB3),-16.67
2020,01,202001,Planner Corretora,P.ACUCAR - CBD PN (PCAR4),-2.93
2020,01,202001,Planner Corretora,SANTANDER BR UNIT (SANB11),-11.48
2020,01,202001,Safra Corretora,BRASIL ON (BBAS3),-8.1
2020,01,202001,Safra Corretora,BRADESPAR PN (BRAP4),-3.32
2020,01,202001,Safra Corretora,MAGAZINE LUIZA ON (MGLU3),17.06
2020,01,202001,Safra Corretora,P.ACUCAR - CBD PN (PCAR4),-2.93
2020,01,202001,Safra Corretora,PETROBRAS PN (PETR4),-5.73
2020,01,202001,Santander Corretora,BRASIL ON (BBAS3),-8.1
2020,01,202001,Santander Corretora,LOJAS AMERICANAS PN (LAME4),6.38
2020,01,202001,Santander Corretora,RANDON PART PN (RAPT4),1.49
2020,01,202001,Santander Corretora,RUMO ON (RAIL3),-11.11
2020,01,202001,Santander Corretora,SUL AMERICA UNT (SULA11),5.14
2020,01,202001,Socopa Corretora,BRADESCO PN (BBDC4),-9.03
2020,01,202001,Socopa Corretora,CPFL ENERGIA ON (CPFE3),7.65
2020,01,202001,Socopa Corretora,CVC BRASIL ON (CVCB3),-16.67
2020,01,202001,Socopa Corretora,P.ACUCAR - CBD PN (PCAR4),-2.93
2020,01,202001,Socopa Corretora,VALE ON (VALE3),-5.68
2020,01,202001,Terra Investimentos,COGNA ON (COGN3),1.66
2020,01,202001,Terra Investimentos,GERDAU PN (GGBR4),0.25
2020,01,202001,Terra Investimentos,LINX ON (LINX3),-3.67
2020,01,202001,Terra Investimentos,MOVIDA ON (MOVI3),10.72
2020,01,202001,Terra Investimentos,P.ACUCAR - CBD PN (PCAR4),-2.93
2020,01,202001,XP Investimentos,BRADESCO PN (BBDC4),-9.03
2020,01,202001,XP Investimentos,EZTEC ON (EZTC3),7.13
2020,01,202001,XP Investimentos,PETROBRAS PN (PETR4),-5.73
2020,01,202001,XP Investimentos,VALE ON (VALE3),-5.68
2020,01,202001,XP Investimentos,VIA VAREJO ON (VVAR3),25.34
2019,12,201912,Ágora Investimentos,B3 ON (B3SA3),-9.95
2019,12,201912,Ágora Investimentos,CPFL ENERGIA ON (CPFE3),12.54
2019,12,201912,Ágora Investimentos,DURATEX ON (DTEX3),18.72
2019,12,201912,Ágora Investimentos,LOJAS RENNER ON (LREN3),8.6
2019,12,201912,Ágora Investimentos,QUALICORP ON (QUAL3),0.82
2019,12,201912,Ativa Investimentos,BBSEGURIDADE ON (BBSE3),9.43
2019,12,201912,Ativa Investimentos,ITAU UNIBANCO PN (ITUB4),6.75
2019,12,201912,Ativa Investimentos,JBS ON (JBSS3),-9.41
2019,12,201912,Ativa Investimentos,P.ACUCAR - CBD PN (PCAR4),9.34
2019,12,201912,Ativa Investimentos,PETROBRAS PN (PETR4),4.74
2019,12,201912,BB Investimentos,BTGP BANCO UNT (BPAC11),8.37
2019,12,201912,BB Investimentos,FLEURY ON (FLRY3),7.12
2019,12,201912,BB Investimentos,GRENDENE ON (GRND3),14.23
2019,12,201912,BB Investimentos,LOJAS AMERICANAS PN (LAME4),17.36
2019,12,201912,BB Investimentos,WEG ON (WEGE3),14.05
2019,12,201912,Elite Investimentos,B3 ON (B3SA3),-9.95
2019,12,201912,Elite Investimentos,CYRELA REALT ON (CYRE3),14.74
2019,12,201912,Elite Investimentos,ITAU UNIBANCO PN (ITUB4),6.75
2019,12,201912,Elite Investimentos,MAGAZINE LUIZA ON (MGLU3),5.93
2019,12,201912,Elite Investimentos,PETROBRAS PN (PETR4),4.74
2019,12,201912,Genial Investimentos,ABC BRASIL PN (ABCB4),9.73
2019,12,201912,Genial Investimentos,CAMIL ON (CAML3),20.34
2019,12,201912,Genial Investimentos,CPFL ENERGIA ON (CPFE3),12.54
2019,12,201912,Genial Investimentos,RANDON PART PN (RAPT4),25.57
2019,12,201912,Genial Investimentos,IRB BRASIL RESSEGUROS ON (IRBR3),4.9
2019,12,201912,Guide Investimentos,BRASKEM PNA (BRKM5),6.65
2019,12,201912,Guide Investimentos,CVC BRASIL ON (CVCB3),10.02
2019,12,201912,Guide Investimentos,MARFRIG ON (MRFG3),-6.92
2019,12,201912,Guide Investimentos,MRV ON (MRVE3),25.02
2019,12,201912,Guide Investimentos,VIA VAREJO ON (VVAR3),26.79
2019,12,201912,Mirae Corretora,BRF S.A. ON (BRFS3),-3.83
2019,12,201912,Mirae Corretora,CVC BRASIL ON (CVCB3),10.02
2019,12,201912,Mirae Corretora,HYPERA ON (HYPE3),7.96
2019,12,201912,Mirae Corretora,ULTRAPAR ON (UGPA3),16.83
2019,12,201912,Mirae Corretora,VIA VAREJO ON (VVAR3),26.79
2019,12,201912,Modalmais,LOJAS RENNER ON (LREN3),8.6
2019,12,201912,Modalmais,MOVIDA ON (MOVI3),15.88
2019,12,201912,Modalmais,RAIADROGASIL ON (RADL3),-1.07
2019,12,201912,Modalmais,SUL AMERICA UNT (SULA11),13.14
2019,12,201912,Modalmais,TELEFONICA BRASIL PN (VIVT4),3.08
2019,12,201912,Necton,IHPARDINI ON (PARD3),9.75
2019,12,201912,Necton,JBS ON (JBSS3),-9.41
2019,12,201912,Necton,OI ON (OIBR3),-6.52
2019,12,201912,Necton,PORTO SEGURO ON (PSSA3),4.57
2019,12,201912,Necton,VALE ON (VALE3),9.04
